file_size  throughput
3668872    48807.343
3631397    50129.803
3582477    48063.562
3672833    54513.814
3596254    46617.295
1625958    49616.127
3568930    46862.393
3633450    52774.590
3659067    58834.840
3783976    59412.198
3759689    61357.385
3770690    55346.407
3793744    61359.544
3749128    60833.947
3723634    46907.205
3661543    53191.707
3656544    46355.553
3653243    46627.726
3594768    44936.399
3569078    45952.026
3588306    43931.952
3597271    45059.757
3544255    43563.364
3611706    45888.707
3706260    51899.137
3759422    57404.660
3527415    40467.513
3702385    49352.563
3665809    46685.922
3671605    49816.839
381595     7437.103
3723825    52308.294
3764358    55517.623
3583135    44856.607
3472177    45340.612
1439095    48589.613
1388698    43462.871
3475000    45961.907
1394544    43469.443
1432936    56370.345
3426987    45346.491
3506364    48348.787
3479364    48171.006
1448580    53940.305
3849951    77517.056
3858296    69799.587
3815587    69492.466
3686214    52106.577
1181866    34979.015
3630284    47716.503
3517849    51265.926
1949542    56246.922
1957855    50623.417
3491661    47214.565
3417175    40956.027
1867206    42066.463
1923438    48642.164
3472421    45558.304
52964      189849.160
104528     22243.718
106024     26365.204
3176143    176285.021
2971993    1238987.725
643981     971634.489
1903944    44398.846
1865468    35945.739
1942218    43725.010
1946502    50982.647
1957124    51717.378
1909799    47035.811
1940800    45741.504
1905725    44352.385
22358862   54020.655
1916317    43823.388
1958784    47599.050
1957303    46869.802
1983131    46612.917
1974551    49917.221
1979928    50856.832
1981145    43145.898
1963871    48812.447
1957453    40247.780
2009996    44875.120
2016111    42213.517
2032550    42882.990
940421     33864.632
558445     21056.801
2054019    47528.235
2090830    52973.232
1972334    38675.950
2095317    49721.587
2117394    50972.246
2009991    40420.355
2044584    42530.325
2053791    50198.961
2011965    41196.723
2068119    45049.546
1997965    35778.870
2081481    49146.067
2037659    45537.189
1870120    49037.090
2387137    50980.556
2339537    50057.265
2358170    53400.548
2344466    48054.311
32353359   106206.951
2407796    61943.996
3036924    57480.879
3042751    50460.174
3022013    45798.161
2313505    45226.945
175248     47554.868
3491865    45204.926
339643     36017.181
3449743    38486.783
1626561    33786.171
3583681    45926.726
3556787    47561.083
3493787    37508.498
3430610    49724.035
2026567    70224.279
1997608    68785.450
2016664    70338.609
2006806    68555.773
1961796    61358.702
1984186    59006.199
1955320    63576.952
1992966    63493.375
1857378    46251.175
1948425    58152.791
1931188    53785.106
1917544    54697.507
1980898    62831.570
2019096    65732.880
1943057    53715.277
1891317    53080.770
1929628    57539.733
1996495    64601.013
1900636    57337.260
1927791    55692.015
1954251    60815.290
1948467    58944.284
2022648    75020.056
2046217    73301.334
2021298    72458.728
2039806    74057.533
2041783    69791.995
2031829    63507.044
2019516    65906.967
2014362    60886.104
2032684    67140.938
2015745    59049.424
1996382    50547.937
1988477    54023.404
2035824    54880.298
1997081    56712.290
2002081    42621.824
2078081    66196.569
2042114    48438.641
1977229    47647.118
2002975    55320.610
2046019    58476.103
2068685    62403.031
2121574    62622.099
2066097    53174.257
2096538    53596.384
2104384    47538.863
2023488    44613.391
2054122    50266.666
2179673    59477.932
2158467    54267.335
2085047    46374.152
2114200    57488.706
2138539    52708.305
2098221    54447.013
3086734    48200.389
3061264    51733.749
3098733    54168.102
3152788    60032.855
3678429    48523.124
3603742    51825.401
3660793    52816.323
3751444    64507.970
3649626    53224.712
3471213    50254.142
3561013    56935.823
3550522    57187.691
1941308    50274.573
1979540    55325.247
3514683    55583.670
1970786    60091.965
3536488    56812.792
2000702    57870.411
2040631    78105.570
3193584    86899.412
3236213    96232.760
3182160    85540.061
3168797    88900.770
3083892    73186.437
3327483    60343.374
3279735    58825.763
3286797    54736.636
3237383    51263.779
3222981    49988.983
3138699    44562.391
3141517    46858.463
3245692    54124.672
3140063    41112.341
3108190    41771.820
1164313    36753.259
3533132    43806.283
3556862    45654.201
2257370    595110.611
3527394    43903.891
3461556    38641.037
1828797    594915.567
3401935    41189.096
3449884    45943.078
3398211    39836.444
3156443    43024.193
3387544    39221.985
3160864    43044.224
3142080    45523.868
2055591    41683.087
2093232    48782.555
2063651    38360.923
3105106    37737.083
5181715    326730.592
2080522    46282.632
3095872    37860.083
5376604    2666374.238
75833      218675.577
1794913    482648.727
2164206    58718.818
3667519    54962.660
3729121    58879.089
1803239    36319.666
1882356    44707.862
3384761    40230.154
3422581    44739.216
1953750    52956.092
3044473    62632.432
3017398    65458.670
3112818    69318.848
3161989    79752.536
3153936    78895.593
3769126    69910.467
3847929    77942.518
3617829    55991.888
3709852    60457.863
3577514    56234.665
3599011    56963.519
3426626    44606.097
3480109    48238.211
3459570    46157.403
3152584    43442.322
53107      105100.773
1051950    9049.893
3114335    42578.136
2115939    50810.765
2134201    60927.434
3234066    51691.229
3311599    58274.113
3145124    42884.604
2102676    55210.169
1853237    191293.768
2166775    61761.873
4076245    109906.424
2200461    66693.865
2027660    1314230.691
3995163    93522.062
4053413    97175.648
4941318    334542.624
3878001    71720.850
3876271    73552.855
3807539    65219.785
2502658    1251560.773
3721826    59189.115
3616424    49069.187
3599432    43700.846
3576297    44404.447
3551936    48357.046
11151      3302.439
13930      106672.384
37300      206317.434
15061      1373.131
35972      209340.965
1006669    10277.075
3459200    38503.547
3488949    38320.975
3566202    40156.825
481724     8284.050
203085     7907.570
708409     5910.914
12618      98309.502
3459935    36261.840
3523157    39518.016
3576988    42282.521
3621881    45740.546
3590562    48002.060
1950661    47045.740
3021148    56227.892
2969782    54686.974
3017416    59909.922
2948993    52949.644
2952658    54731.309
3646471    54405.260
3550833    44054.554
3576834    49615.958
2082203    47937.223
3669838    53818.267
3620056    50724.984
3579817    56261.274
3522510    51434.321
3635119    57462.148
10133      69130.252
3366756    60966.289
3616703    56608.815
3392142    68425.770
3444656    71661.722
2244342    76380.835
3424084    71538.747
2248703    85651.632
2207382    76939.189
2286236    94993.886
3768468    63254.021
3802567    67126.875
3652616    55613.359
3669957    54607.996
3580591    48377.263
3659519    51284.915
3716510    58018.160
1943017    12686.654
3624614    43519.003
2424710    54254.104
3681886    54115.189
3765046    62007.769
3734721    61943.897
38788      278273.846
4822760    2271050.912
3760973    62394.161
3846301    72218.960
3769166    64657.904
2986185    12680.048
3858413    69154.326
3915568    76013.657
3844032    62722.206
3902838    73435.494
3791167    64207.552
3809332    55370.026
3777370    60792.059
3796556    54028.774
3712654    53625.248
379405     491383.180
3699330    49476.085
3736496    52510.694
3668893    47932.665
5114       19831.650
4741       13595.279
4125676    1127231.493
2215379    920009.419
4035518    1133859.361
4093618    1022558.269
4107127    1055521.760
63331165   190933.390
96293      171432.933
85397      136546.472
266315     187565.307
1962436    58914.825
1871943    41169.038
3429594    48599.591
1912408    57115.105
1982943    63135.555
1953879    60029.286
3082082    76513.902
2879221    13946.715
3024789    72733.265
2903785    51625.791
2891554    53159.879
859858     34950.761
3315780    62856.564
2824328    48057.425
3091365    42562.626
3101495    44270.497
3150209    37526.707
3082129    41277.364
68113      6061.997
3115276    42846.373
3139241    45086.017
3113907    47769.606
3048465    36657.003
3458930    41468.093
2907207    38684.409
3425837    36938.491
3409549    39596.324
3359684    41483.216
2697509    41837.978
3312640    36281.017
3351054    40989.928
3330965    35375.624
3051800    37409.595
3126151    44947.017
1058020    26458.004
3060651    35549.863
3128000    39826.819
1110942    25821.852
3075990    40907.825
528212     18846.419
1895385    27661.094
1965115    34209.613
11637808   106279.400
1974108    33995.167
1937585    45399.309
41115966   56367.799
1823034    36052.400
1875171    40981.803
1352862    54872.016
1289615    38591.184
1835240    38262.698
1320317    48188.808
1308857    48303.657
862512     42864.740
1271281    43157.713
865684     56558.664
879182     59179.172
843941     50367.561
858946     59355.678
1317101    62195.181
1251174    42655.627
1258265    46857.354
2157889    63161.570
2051189    45859.302
2160735    58680.079
2168659    62404.597
2169023    59916.535
2224958    69335.969
2075255    47994.411
2222814    65733.282
2420859    55544.193
1471852    47404.041
2495993    65343.469
2456023    57988.336
2441328    53064.924
3074087    51599.200
3166219    60490.534
3079519    46382.934
1401022    3361176.561
3142743    57231.253
3063695    47612.197
3736168    59304.359
3635254    49753.387
3585428    46867.342
3638524    52614.455
1690434    50477.859
668655     28950.516
3511673    55971.386
3626303    50456.343
3529342    60149.653
1978405    65742.789
3523675    59344.401
3635610    68365.116
2011103    67567.920
2043739    80634.835
2050084    87631.945
3338651    138171.244
3346352    144722.792
3350955    161120.397
3303042    137932.919
3538927    99001.018
3193901    90040.187
3338647    71097.254
44881951   104673.845
3361000    70174.350
3266360    56641.926
3429782    74978.131
3317327    59564.346
3278717    59256.744
3266112    60978.559
3228427    53448.808
3225765    51453.416
3631673    57986.871
3686571    59512.327
121901     9014.473
3684827    57977.459
3506741    47582.567
3778926    60981.142
3747710    58998.868
3690910    54612.581
3670133    55686.662
1460       127.582
3582573    48150.255
3573957    46628.302
3571428    48073.371
2633402    8631.550
3529253    43811.892
3422250    38491.125
3538719    42620.977
3492763    43162.458
3611006    43222.903
26199      49760.873
3624962    47368.633
3510895    37272.194
3652922    49330.984
3533891    37964.752
3629391    48564.581
3752919    59150.360
3633237    48254.382
3731213    55965.983
3574997    41618.199
3778280    64144.256
2923961    42051.376
3650010    51114.280
3809951    66166.267
3706204    56840.995
3786939    63817.239
3749949    59010.231
3663041    55807.690
3808019    65167.622
3790130    65050.534
3812829    64240.857
3686274    54196.829
2745572    8680.662
3602379    43991.324
3558292    40947.086
3617572    45107.937
1392139    42997.846
1372853    35315.457
1367034    40474.683
3380017    37837.727
1405041    43762.023
3377952    37846.512
3387921    40768.660
3474660    44353.860
3405615    45383.003
1392802    43140.258
1972031    82771.956
1924806    67589.988
1930964    62179.456
2066581    112927.843
2114848    174292.043
141997     625155.329
118790     199759.067
748555     757419.842
649560     459451.655
1169021    157948.631
19825321   357640.628
128114     95346.248
123528     159351.592
2177157    249514.509
3649001    49777.007
3614565    42204.611
3652034    49974.501
3662244    55824.744
590042     420280.997
1362440    617061.529
3515474    39295.722
185275     379080.156
42916      151446.498
3509227    40126.491
3564050    40698.961
3565043    42041.413
3562182    43305.573
3694889    49383.820
3464231    30912.082
3674828    49498.295
1400023    584852.201
1336922    2704334.014
3700971    53091.771
3618911    44908.028
3602170    47178.842
3432808    48069.976
3505358    52186.910
3563301    42347.455
